room_type,accommodates,neighbourhood_cleansed,bedrooms,beds,price
Private room,2.0,Ipanema,1.0,2.0,150.0
Private room,2.0,Recreio dos Bandeirantes,1.0,2.0,100.0
Entire home/apt,8.0,Barra da Tijuca,4.0,4.0,864.0
Entire home/apt,6.0,Ipanema,3.0,4.0,843.0
Entire home/apt,8.0,Copacabana,3.0,5.0,736.0
Entire home/apt,10.0,Jacarepaguá,5.0,10.0,883.0
Entire home/apt,4.0,Copacabana,1.0,2.0,500.0
Private room,4.0,Botafogo,1.0,2.0,80.0
Private room,3.0,Copacabana,1.0,1.0,150.0
Entire home/apt,6.0,Leblon,3.0,7.0,3277.0
Entire home/apt,8.0,Ipanema,3.0,6.0,1314.0
Entire home/apt,3.0,Centro,1.0,1.0,200.0
Entire home/apt,4.0,Ipanema,2.0,2.0,1772.0
Entire home/apt,4.0,Ipanema,1.0,2.0,486.0
Entire home/apt,8.0,Copacabana,2.0,6.0,1000.0
Entire home/apt,6.0,Ipanema,3.0,5.0,1201.0
Entire home/apt,4.0,Copacabana,1.0,2.0,200.0
Entire home/apt,7.0,Copacabana,4.0,5.0,1500.0
Entire home/apt,4.0,Cidade Nova,2.0,2.0,150.0
Private room,2.0,Centro,1.0,1.0,287.0
Private room,4.0,Ipanema,1.0,1.0,250.0
Entire home/apt,3.0,Rio Comprido,1.0,1.0,130.0
Private room,2.0,Santa Teresa,1.0,1.0,98.0
Entire home/apt,4.0,Copacabana,1.0,1.0,506.0
Entire home/apt,2.0,Moneró,1.0,1.0,65.0
Entire home/apt,4.0,Centro,1.0,4.0,90.0
Entire home/apt,4.0,Barra da Tijuca,1.0,1.0,539.0
Entire home/apt,2.0,Copacabana,1.0,1.0,751.0
Entire home/apt,8.0,Recreio dos Bandeirantes,3.0,3.0,1200.0
Private room,2.0,Copacabana,1.0,2.0,729.0
Entire home/apt,6.0,Lagoa,3.0,1.0,600.0
Entire home/apt,2.0,Jacarepaguá,1.0,1.0,383.0
Private room,2.0,Copacabana,1.0,1.0,264.0
Private room,1.0,Copacabana,1.0,1.0,141.0
Entire home/apt,5.0,Copacabana,1.0,5.0,704.0
Entire home/apt,6.0,Ipanema,3.0,4.0,544.0
Shared room,3.0,Jacarepaguá,1.0,3.0,120.0
Entire home/apt,5.0,Barra da Tijuca,2.0,3.0,430.0
Private room,2.0,Curicica,1.0,2.0,417.0
Private room,2.0,Copacabana,1.0,2.0,2037.0
Entire home/apt,4.0,Barra da Tijuca,1.0,2.0,656.0
Entire home/apt,2.0,Copacabana,1.0,1.0,536.0
Entire home/apt,3.0,Copacabana,1.0,3.0,460.0
Entire home/apt,8.0,Botafogo,1.0,3.0,950.0
Private room,5.0,Leme,1.0,6.0,279.0
Entire home/apt,8.0,Leme,2.0,4.0,935.0
Entire home/apt,8.0,Lagoa,5.0,6.0,3313.0
Entire home/apt,4.0,Ipanema,2.0,2.0,1135.0
Entire home/apt,6.0,Barra da Tijuca,2.0,6.0,750.0
Entire home/apt,8.0,Copacabana,2.0,4.0,857.0
Entire home/apt,4.0,Copacabana,1.0,3.0,370.0
Entire home/apt,3.0,Ipanema,1.0,1.0,591.0
Entire home/apt,4.0,Recreio dos Bandeirantes,1.0,2.0,280.0
Entire home/apt,3.0,Barra da Tijuca,1.0,2.0,1000.0
Entire home/apt,2.0,Humaitá,1.0,1.0,503.0
Private room,2.0,Camorim,1.0,1.0,276.0
Entire home/apt,4.0,Copacabana,1.0,1.0,401.0
Entire home/apt,8.0,Copacabana,1.0,5.0,595.0
Entire home/apt,2.0,Barra da Tijuca,1.0,1.0,207.0
Entire home/apt,8.0,Copacabana,3.0,3.0,2086.0
Entire home/apt,7.0,Ipanema,2.0,4.0,700.0
Entire home/apt,3.0,Copacabana,1.0,2.0,1491.0
Private room,2.0,Tijuca,1.0,1.0,59.0
Entire home/apt,5.0,Copacabana,2.0,3.0,1419.0
Entire home/apt,4.0,Ipanema,1.0,2.0,1197.0
Entire home/apt,3.0,Copacabana,1.0,1.0,477.0
Private room,1.0,Botafogo,1.0,1.0,131.0
Entire home/apt,3.0,Lagoa,2.0,2.0,300.0
Entire home/apt,4.0,Ipanema,2.0,2.0,857.0
Entire home/apt,6.0,Barra da Tijuca,2.0,5.0,650.0
Entire home/apt,4.0,Copacabana,1.0,2.0,700.0
Entire home/apt,5.0,Copacabana,2.0,3.0,900.0
Entire home/apt,4.0,Copacabana,1.0,2.0,350.0
Entire home/apt,2.0,Copacabana,1.0,1.0,507.0
Entire home/apt,3.0,Flamengo,1.0,1.0,261.0
Entire home/apt,8.0,Ipanema,4.0,5.0,500.0
Entire home/apt,4.0,Catete,1.0,1.0,99.0
Entire home/apt,3.0,Leblon,1.0,1.0,500.0
Entire home/apt,4.0,Barra da Tijuca,2.0,2.0,594.0
Entire home/apt,6.0,Copacabana,3.0,3.0,1135.0
Private room,2.0,Portuguesa,1.0,2.0,112.0
Entire home/apt,4.0,Santa Teresa,2.0,3.0,330.0
Entire home/apt,6.0,Gávea,3.0,4.0,900.0
Entire home/apt,6.0,Barra da Tijuca,2.0,2.0,851.0
Entire home/apt,5.0,Copacabana,1.0,3.0,407.0
Entire home/apt,3.0,Ipanema,1.0,1.0,185.0
Entire home/apt,4.0,Barra da Tijuca,2.0,3.0,349.0
Private room,2.0,Copacabana,1.0,1.0,116.0
Entire home/apt,3.0,Leblon,2.0,2.0,500.0
Shared room,10.0,Santa Teresa,1.0,10.0,100.0
Entire home/apt,6.0,Barra da Tijuca,3.0,5.0,1116.0
Entire home/apt,3.0,Barra da Tijuca,1.0,2.0,636.0
Entire home/apt,2.0,Recreio dos Bandeirantes,1.0,1.0,197.0
Entire home/apt,4.0,Ipanema,1.0,2.0,722.0
Entire home/apt,4.0,Santa Teresa,2.0,2.0,835.0
Entire home/apt,2.0,Barra da Tijuca,2.0,1.0,250.0
Shared room,1.0,Laranjeiras,1.0,12.0,208.0
Entire home/apt,4.0,Ipanema,2.0,3.0,738.0
Private room,2.0,Barra da Tijuca,1.0,1.0,340.0
Entire home/apt,8.0,Recreio dos Bandeirantes,2.0,9.0,379.0
Entire home/apt,5.0,Copacabana,2.0,3.0,847.0
Entire home/apt,4.0,Copacabana,1.0,2.0,586.0
Private room,2.0,Jacarepaguá,1.0,1.0,120.0
Entire home/apt,5.0,Tijuca,1.0,2.0,854.0
Private room,4.0,Cosme Velho,2.0,3.0,200.0
Entire home/apt,8.0,Recreio dos Bandeirantes,5.0,5.0,3000.0
Entire home/apt,3.0,Leblon,1.0,2.0,1350.0
Private room,2.0,Curicica,1.0,1.0,403.0
Private room,2.0,Laranjeiras,1.0,1.0,300.0
Entire home/apt,2.0,Jacarepaguá,1.0,1.0,190.0
Entire home/apt,4.0,Centro,1.0,2.0,213.0
Entire home/apt,10.0,Ipanema,3.0,3.0,1929.0
Private room,2.0,Ipanema,1.0,3.0,553.0
Entire home/apt,8.0,Ipanema,3.0,5.0,582.0
Entire home/apt,4.0,Copacabana,1.0,4.0,500.0
Private room,2.0,Copacabana,1.0,1.0,650.0
Entire home/apt,4.0,Ipanema,2.0,2.0,800.0
Private room,2.0,Recreio dos Bandeirantes,1.0,1.0,207.0
Private room,3.0,Recreio dos Bandeirantes,1.0,3.0,122.0
Entire home/apt,4.0,São Conrado,1.0,3.0,250.0
Private room,1.0,Botafogo,1.0,1.0,138.0
Entire home/apt,6.0,Jardim Guanabara,2.0,4.0,243.0
Entire home/apt,4.0,Leblon,2.0,3.0,900.0
Entire home/apt,10.0,Joá,4.0,6.0,2513.0
Entire home/apt,4.0,Barra da Tijuca,2.0,3.0,759.0
Entire home/apt,2.0,Ipanema,1.0,1.0,472.0
Entire home/apt,3.0,Ipanema,1.0,2.0,1173.0
Entire home/apt,4.0,Leblon,2.0,2.0,642.0
Entire home/apt,4.0,Centro,1.0,2.0,401.0
Entire home/apt,4.0,Ipanema,2.0,3.0,350.0
Entire home/apt,5.0,Copacabana,3.0,5.0,226.0
Entire home/apt,5.0,Copacabana,1.0,4.0,801.0
Entire home/apt,4.0,Recreio dos Bandeirantes,2.0,3.0,657.0
Entire home/apt,4.0,Ipanema,2.0,2.0,500.0
Entire home/apt,5.0,Recreio dos Bandeirantes,2.0,3.0,250.0
Entire home/apt,2.0,Santa Teresa,1.0,2.0,200.0
Private room,2.0,Santa Teresa,1.0,1.0,188.0
Entire home/apt,3.0,Santa Teresa,1.0,1.0,149.0
Private room,2.0,Ipanema,1.0,1.0,230.0
Private room,2.0,Ipanema,1.0,1.0,139.0
Entire home/apt,2.0,Copacabana,1.0,1.0,257.0
Entire home/apt,2.0,Centro,1.0,1.0,150.0
Entire home/apt,4.0,Barra da Tijuca,2.0,6.0,352.0
Entire home/apt,8.0,Copacabana,3.0,4.0,2286.0
Entire home/apt,4.0,Ipanema,2.0,3.0,2750.0
Entire home/apt,5.0,Barra da Tijuca,2.0,3.0,600.0
Entire home/apt,8.0,Barra da Tijuca,4.0,6.0,2000.0
Entire home/apt,3.0,Flamengo,1.0,1.0,265.0
Entire home/apt,1.0,Vargem Grande,1.0,1.0,75.0
Entire home/apt,4.0,Ipanema,2.0,2.0,929.0
Entire home/apt,4.0,Copacabana,1.0,1.0,500.0
Private room,2.0,Guaratiba,1.0,1.0,229.0
Entire home/apt,6.0,Ipanema,3.0,4.0,1729.0
Entire home/apt,3.0,Ipanema,1.0,1.0,520.0
Entire home/apt,4.0,Barra da Tijuca,1.0,2.0,243.0
Entire home/apt,7.0,Flamengo,3.0,5.0,1200.0
Entire home/apt,4.0,Jacarepaguá,2.0,3.0,767.0
Entire home/apt,3.0,Laranjeiras,1.0,1.0,300.0
Entire home/apt,3.0,Jacarepaguá,1.0,1.0,205.0
Entire home/apt,6.0,Copacabana,3.0,3.0,707.0
Entire home/apt,6.0,Copacabana,2.0,3.0,686.0
Entire home/apt,2.0,Ipanema,1.0,1.0,654.0
Entire home/apt,6.0,Copacabana,1.0,3.0,545.0
Entire home/apt,4.0,Leblon,1.0,5.0,806.0
Entire home/apt,6.0,Copacabana,2.0,5.0,941.0
Entire home/apt,3.0,Leblon,1.0,3.0,280.0
Hotel room,4.0,Leblon,1.0,2.0,709.0
Entire home/apt,9.0,Vargem Grande,3.0,6.0,1314.0
Entire home/apt,6.0,Leblon,5.0,8.0,1386.0
Entire home/apt,3.0,Gávea,1.0,2.0,60.0
Private room,1.0,Catete,1.0,1.0,150.0
Private room,2.0,Copacabana,1.0,2.0,90.0
Entire home/apt,2.0,Jacarepaguá,1.0,1.0,220.0
Entire home/apt,4.0,Copacabana,1.0,2.0,436.0
Private room,1.0,Copacabana,1.0,1.0,240.0
Private room,2.0,Botafogo,1.0,1.0,134.0
Entire home/apt,2.0,Ipanema,1.0,1.0,778.0
Entire home/apt,4.0,Santa Teresa,2.0,2.0,166.0
Entire home/apt,6.0,Leblon,2.0,4.0,520.0
Entire home/apt,3.0,Barra da Tijuca,2.0,2.0,1000.0
Entire home/apt,5.0,Copacabana,2.0,3.0,340.0
Entire home/apt,4.0,Ipanema,2.0,2.0,1314.0
Private room,1.0,Copacabana,1.0,1.0,53.0
Entire home/apt,6.0,Ipanema,2.0,5.0,929.0
Entire home/apt,6.0,Centro,2.0,3.0,383.0
Entire home/apt,5.0,Copacabana,1.0,2.0,843.0
Entire home/apt,4.0,Copacabana,2.0,2.0,310.0
Entire home/apt,4.0,Copacabana,1.0,2.0,459.0
Private room,5.0,Barra da Tijuca,2.0,2.0,360.0
Entire home/apt,2.0,Cosme Velho,1.0,1.0,159.0
Private room,2.0,Copacabana,1.0,1.0,329.0
Entire home/apt,4.0,Barra da Tijuca,1.0,2.0,300.0
Entire home/apt,8.0,Leblon,3.0,8.0,700.0
Private room,1.0,Ipanema,1.0,1.0,65.0
Entire home/apt,2.0,Centro,1.0,1.0,230.0
Entire home/apt,5.0,Leblon,2.0,3.0,604.0
Private room,2.0,Copacabana,1.0,2.0,110.0
Entire home/apt,4.0,Copacabana,1.0,2.0,293.0
Entire home/apt,4.0,São Cristóvão,3.0,3.0,400.0
Private room,2.0,Copacabana,1.0,1.0,897.0
Hotel room,1.0,Ipanema,1.0,1.0,362.0
Private room,1.0,Humaitá,1.0,1.0,164.0
Entire home/apt,8.0,Recreio dos Bandeirantes,3.0,4.0,750.0
Entire home/apt,5.0,Copacabana,2.0,4.0,872.0
Entire home/apt,4.0,Botafogo,1.0,1.0,751.0
Entire home/apt,4.0,Barra da Tijuca,2.0,3.0,1074.0
Private room,2.0,Centro,1.0,1.0,629.0
Private room,5.0,Santa Teresa,1.0,5.0,80.0
Entire home/apt,6.0,Barra da Tijuca,2.0,2.0,971.0
Private room,4.0,Ipanema,1.0,1.0,279.0
Entire home/apt,6.0,Leblon,2.0,5.0,3300.0
Entire home/apt,2.0,Barra da Tijuca,1.0,1.0,352.0
Entire home/apt,2.0,Recreio dos Bandeirantes,1.0,1.0,199.0
Private room,1.0,Botafogo,1.0,1.0,350.0
Entire home/apt,2.0,Centro,1.0,2.0,200.0
Entire home/apt,4.0,Leblon,2.0,3.0,870.0
Entire home/apt,4.0,Barra da Tijuca,2.0,2.0,971.0
Private room,2.0,Gávea,1.0,1.0,210.0
Entire home/apt,4.0,Lagoa,2.0,2.0,1700.0
Entire home/apt,4.0,Leblon,2.0,2.0,886.0
Entire home/apt,2.0,Barra da Tijuca,1.0,1.0,600.0
Private room,2.0,Freguesia (Jacarepaguá),1.0,1.0,140.0
Entire home/apt,4.0,Ipanema,2.0,8.0,886.0
Entire home/apt,6.0,Copacabana,1.0,2.0,217.0
Private room,2.0,Ipanema,2.0,1.0,234.0
Entire home/apt,2.0,Barra da Tijuca,1.0,1.0,400.0
Entire home/apt,5.0,Ipanema,2.0,3.0,2228.0
Entire home/apt,4.0,Barra de Guaratiba,3.0,6.0,371.0
Entire home/apt,4.0,Copacabana,1.0,2.0,459.0
Entire home/apt,6.0,Jacarepaguá,2.0,8.0,360.0
Entire home/apt,3.0,Flamengo,1.0,2.0,357.0
Entire home/apt,4.0,Barra da Tijuca,2.0,3.0,886.0
Entire home/apt,8.0,Copacabana,3.0,5.0,763.0
Entire home/apt,4.0,Ipanema,1.0,2.0,553.0
Private room,1.0,Copacabana,1.0,1.0,152.0
Entire home/apt,8.0,Copacabana,3.0,5.0,3143.0
Entire home/apt,6.0,Ipanema,2.0,3.0,650.0
Entire home/apt,4.0,Leblon,1.0,2.0,3500.0
Entire home/apt,2.0,Copacabana,1.0,1.0,354.0
Entire home/apt,2.0,Leme,1.0,1.0,484.0
Entire home/apt,5.0,Leblon,2.0,3.0,431.0
Entire home/apt,4.0,Botafogo,1.0,3.0,350.0
Private room,3.0,Ipanema,3.0,2.0,271.0
Entire home/apt,4.0,Copacabana,1.0,4.0,451.0
Entire home/apt,3.0,Leblon,1.0,1.0,1199.0
Entire home/apt,4.0,Copacabana,1.0,4.0,1857.0
Entire home/apt,4.0,Copacabana,2.0,2.0,500.0
Entire home/apt,2.0,Copacabana,1.0,1.0,188.0
Entire home/apt,4.0,Botafogo,2.0,3.0,150.0
Private room,4.0,Estácio,1.0,1.0,185.0
Entire home/apt,4.0,Ipanema,2.0,3.0,2100.0
Entire home/apt,4.0,Barra da Tijuca,2.0,3.0,689.0
Shared room,1.0,Botafogo,1.0,1.0,60.0
Entire home/apt,5.0,Botafogo,3.0,4.0,195.0
Private room,2.0,São Conrado,1.0,1.0,150.0
Private room,2.0,Flamengo,1.0,1.0,310.0
Entire home/apt,3.0,Catete,1.0,2.0,300.0
Private room,2.0,Jacarepaguá,1.0,1.0,230.0
Entire home/apt,2.0,Camorim,1.0,2.0,316.0
Entire home/apt,2.0,Jacarepaguá,1.0,1.0,428.0
Entire home/apt,4.0,Copacabana,2.0,2.0,250.0
Entire home/apt,4.0,Ipanema,2.0,3.0,1007.0
Entire home/apt,4.0,Copacabana,1.0,2.0,279.0
Private room,2.0,Copacabana,1.0,2.0,119.0
Shared room,2.0,Laranjeiras,1.0,1.0,56.0
Private room,1.0,Grajaú,1.0,1.0,90.0
Entire home/apt,5.0,Copacabana,2.0,3.0,460.0
Entire home/apt,2.0,Copacabana,1.0,1.0,331.0
Private room,1.0,Ipanema,1.0,1.0,230.0
Entire home/apt,3.0,Barra da Tijuca,1.0,1.0,908.0
Entire home/apt,7.0,Botafogo,3.0,5.0,771.0
Entire home/apt,4.0,Laranjeiras,2.0,3.0,476.0
Entire home/apt,2.0,Ipanema,2.0,2.0,514.0
Private room,2.0,Copacabana,1.0,3.0,377.0
Entire home/apt,4.0,Barra da Tijuca,2.0,4.0,856.0
Entire home/apt,4.0,Jacarepaguá,2.0,2.0,480.0
Entire home/apt,3.0,Centro,1.0,1.0,256.0
Entire home/apt,4.0,Copacabana,1.0,2.0,563.0
Entire home/apt,6.0,Copacabana,3.0,4.0,1021.0
Entire home/apt,2.0,Jacarepaguá,1.0,1.0,167.0
Entire home/apt,7.0,Copacabana,2.0,3.0,795.0
Entire home/apt,5.0,Copacabana,1.0,3.0,511.0
Entire home/apt,5.0,Copacabana,1.0,4.0,801.0
Entire home/apt,6.0,Ipanema,3.0,3.0,863.0
Private room,2.0,Barra da Tijuca,1.0,1.0,1250.0
Entire home/apt,10.0,Copacabana,4.0,4.0,1514.0
Entire home/apt,4.0,Lagoa,1.0,2.0,1475.0
Shared room,2.0,Leblon,1.0,2.0,71.0
Entire home/apt,4.0,Copacabana,1.0,3.0,446.0
Entire home/apt,4.0,Recreio dos Bandeirantes,3.0,4.0,290.0
Private room,4.0,Ipanema,1.0,1.0,92.0
Entire home/apt,6.0,Urca,2.0,2.0,230.0
Entire home/apt,4.0,Barra da Tijuca,2.0,2.0,1300.0
Entire home/apt,6.0,Botafogo,2.0,5.0,757.0
Entire home/apt,3.0,Barra da Tijuca,1.0,1.0,457.0
Entire home/apt,4.0,Recreio dos Bandeirantes,2.0,3.0,267.0
Entire home/apt,4.0,Leblon,1.0,2.0,914.0
Entire home/apt,4.0,Barra da Tijuca,2.0,2.0,337.0
Entire home/apt,4.0,Copacabana,1.0,2.0,350.0
Private room,3.0,Jacarepaguá,1.0,4.0,93.0
Entire home/apt,6.0,Leme,3.0,5.0,1129.0
Entire home/apt,4.0,Barra da Tijuca,2.0,2.0,1600.0
Private room,2.0,Santa Teresa,1.0,1.0,100.0
Private room,2.0,Jacarepaguá,1.0,1.0,329.0
Entire home/apt,6.0,Ipanema,3.0,4.0,2500.0
Entire home/apt,4.0,Ipanema,1.0,3.0,800.0
Entire home/apt,4.0,Copacabana,1.0,2.0,414.0
Entire home/apt,10.0,Taquara,3.0,5.0,309.0
Private room,2.0,Copacabana,1.0,1.0,97.0
Private room,5.0,Rocinha,2.0,3.0,59.0
Private room,2.0,Jacarepaguá,1.0,2.0,58.0
Private room,2.0,Vargem Pequena,1.0,2.0,142.0
Entire home/apt,4.0,Humaitá,2.0,4.0,227.0
Entire home/apt,6.0,Copacabana,3.0,3.0,1100.0
Entire home/apt,5.0,Copacabana,2.0,2.0,280.0
Entire home/apt,4.0,Leblon,2.0,2.0,1900.0
Entire home/apt,4.0,Leblon,1.0,3.0,414.0
Entire home/apt,4.0,Copacabana,2.0,2.0,614.0
Entire home/apt,5.0,Ipanema,2.0,5.0,572.0
Entire home/apt,4.0,Copacabana,1.0,2.0,371.0
Shared room,1.0,Vidigal,1.0,1.0,107.0
Private room,1.0,Jacarepaguá,1.0,1.0,200.0
Private room,2.0,Copacabana,1.0,1.0,200.0
Entire home/apt,3.0,Copacabana,1.0,1.0,100.0
Entire home/apt,4.0,Barra da Tijuca,2.0,5.0,227.0
Entire home/apt,3.0,Copacabana,1.0,1.0,311.0
Entire home/apt,2.0,Jacarepaguá,1.0,2.0,350.0
Entire home/apt,4.0,Recreio dos Bandeirantes,2.0,2.0,160.0
Private room,2.0,Botafogo,1.0,1.0,364.0
Entire home/apt,5.0,Barra da Tijuca,2.0,3.0,875.0
Entire home/apt,4.0,Botafogo,1.0,2.0,120.0
Entire home/apt,4.0,Copacabana,1.0,1.0,241.0
Private room,2.0,Copacabana,1.0,1.0,347.0
Private room,1.0,Copacabana,1.0,1.0,204.0
Entire home/apt,3.0,Copacabana,1.0,1.0,414.0
Entire home/apt,5.0,Copacabana,1.0,2.0,785.0
Entire home/apt,2.0,Copacabana,1.0,1.0,329.0
Entire home/apt,2.0,Copacabana,1.0,1.0,336.0
Private room,2.0,Santa Teresa,2.0,3.0,293.0
Entire home/apt,5.0,Jacarepaguá,2.0,2.0,200.0
Entire home/apt,3.0,Copacabana,1.0,2.0,1000.0
Private room,2.0,Barra da Tijuca,1.0,2.0,250.0
Entire home/apt,10.0,Jardim Guanabara,2.0,3.0,431.0
Entire home/apt,4.0,Flamengo,1.0,2.0,450.0
Entire home/apt,4.0,Leblon,1.0,2.0,777.0
Entire home/apt,6.0,Copacabana,1.0,3.0,583.0
Entire home/apt,6.0,Jacarepaguá,2.0,4.0,810.0
Entire home/apt,6.0,Copacabana,3.0,3.0,771.0
Entire home/apt,4.0,Copacabana,1.0,3.0,443.0
Entire home/apt,6.0,Ipanema,3.0,4.0,400.0
Entire home/apt,6.0,Copacabana,3.0,3.0,3200.0
Entire home/apt,6.0,Copacabana,2.0,2.0,650.0
Private room,4.0,Flamengo,1.0,3.0,406.0
Entire home/apt,4.0,Jardim Guanabara,2.0,3.0,238.0
Entire home/apt,6.0,Jacarepaguá,3.0,4.0,256.0
Entire home/apt,4.0,Ipanema,1.0,2.0,634.0
Entire home/apt,2.0,Camorim,1.0,2.0,351.0
Entire home/apt,4.0,Ipanema,1.0,2.0,460.0
Private room,4.0,Flamengo,1.0,2.0,157.0
Private room,6.0,Leme,1.0,6.0,956.0
Entire home/apt,2.0,Ipanema,1.0,2.0,871.0
Entire home/apt,2.0,Ipanema,1.0,1.0,843.0
Private room,2.0,Irajá,1.0,2.0,60.0
Entire home/apt,4.0,Tijuca,3.0,3.0,341.0
Entire home/apt,4.0,Copacabana,1.0,2.0,283.0
Entire home/apt,2.0,Flamengo,1.0,1.0,180.0
Private room,2.0,Recreio dos Bandeirantes,1.0,1.0,100.0
Private room,2.0,Barra da Tijuca,1.0,2.0,180.0
Entire home/apt,2.0,Copacabana,1.0,1.0,269.0
Entire home/apt,5.0,Leblon,2.0,5.0,540.0
Entire home/apt,2.0,Copacabana,1.0,1.0,443.0
Entire home/apt,3.0,Leme,1.0,2.0,371.0
Entire home/apt,6.0,Copacabana,2.0,3.0,963.0
Entire home/apt,2.0,Laranjeiras,1.0,3.0,230.0
Entire home/apt,2.0,Copacabana,1.0,2.0,450.0
Entire home/apt,5.0,Leme,1.0,3.0,271.0
Private room,2.0,Leblon,1.0,1.0,414.0
Private room,4.0,Maracanã,2.0,3.0,87.0
Entire home/apt,4.0,Barra da Tijuca,2.0,2.0,250.0
Entire home/apt,4.0,Copacabana,1.0,1.0,220.0
Shared room,2.0,Campo Grande,1.0,1.0,104.0
Private room,2.0,Sampaio,1.0,1.0,340.0
Entire home/apt,4.0,Ipanema,1.0,2.0,547.0
Entire home/apt,8.0,Barra da Tijuca,4.0,8.0,600.0
Entire home/apt,4.0,Copacabana,2.0,2.0,999.0
Entire home/apt,4.0,Ipanema,2.0,3.0,857.0
Entire home/apt,4.0,Barra da Tijuca,1.0,2.0,786.0
Shared room,2.0,Laranjeiras,1.0,2.0,227.0
Entire home/apt,4.0,Centro,1.0,4.0,240.0
Entire home/apt,7.0,Copacabana,3.0,4.0,1677.0
Entire home/apt,4.0,Jardim Botânico,2.0,2.0,500.0
Entire home/apt,6.0,Copacabana,3.0,4.0,789.0
Entire home/apt,6.0,Recreio dos Bandeirantes,1.0,4.0,326.0
Entire home/apt,4.0,Leblon,1.0,2.0,581.0
Entire home/apt,2.0,Barra da Tijuca,1.0,1.0,250.0
Private room,1.0,Barra da Tijuca,1.0,1.0,150.0
Private room,10.0,Barra da Tijuca,3.0,2.0,172.0
Shared room,6.0,Recreio dos Bandeirantes,1.0,6.0,60.0
Entire home/apt,2.0,Copacabana,1.0,1.0,450.0
Entire home/apt,10.0,Flamengo,3.0,6.0,1386.0
Entire home/apt,3.0,Barra da Tijuca,1.0,1.0,550.0
Shared room,1.0,Copacabana,1.0,1.0,80.0
Entire home/apt,2.0,Flamengo,1.0,1.0,419.0
Entire home/apt,2.0,Jacarepaguá,1.0,1.0,120.0
Entire home/apt,2.0,Santa Teresa,1.0,1.0,110.0
Entire home/apt,8.0,Copacabana,3.0,5.0,1414.0
Private room,4.0,Centro,1.0,3.0,411.0
Private room,2.0,Copacabana,1.0,1.0,393.0
Private room,2.0,Rocha,1.0,1.0,160.0
Private room,2.0,Cordovil,1.0,1.0,221.0
Private room,2.0,Ipanema,1.0,1.0,157.0
Entire home/apt,2.0,Leblon,1.0,1.0,1356.0
Entire home/apt,3.0,Botafogo,1.0,2.0,371.0
Shared room,2.0,Copacabana,1.0,1.0,224.0
Private room,1.0,Laranjeiras,1.0,1.0,60.0
Entire home/apt,4.0,Copacabana,1.0,1.0,314.0
Private room,2.0,Maracanã,1.0,2.0,85.0
Entire home/apt,4.0,Copacabana,2.0,3.0,1078.0
Private room,1.0,Santa Teresa,1.0,1.0,200.0
Entire home/apt,6.0,Copacabana,1.0,3.0,467.0
Entire home/apt,5.0,Recreio dos Bandeirantes,2.0,4.0,399.0
Entire home/apt,2.0,Ipanema,1.0,1.0,681.0
Entire home/apt,4.0,Copacabana,1.0,2.0,493.0
Entire home/apt,7.0,Barra da Tijuca,3.0,5.0,1286.0
Entire home/apt,4.0,Flamengo,2.0,3.0,610.0
Entire home/apt,7.0,Copacabana,3.0,5.0,1000.0
Entire home/apt,7.0,Copacabana,3.0,4.0,833.0
Private room,2.0,Barra da Tijuca,1.0,1.0,170.0
Entire home/apt,4.0,Botafogo,2.0,2.0,400.0
Entire home/apt,3.0,Urca,1.0,1.0,900.0
Entire home/apt,4.0,Jardim Botânico,2.0,3.0,790.0
Entire home/apt,3.0,Jacarepaguá,2.0,3.0,686.0
Entire home/apt,3.0,Leblon,1.0,3.0,1007.0
Entire home/apt,4.0,Copacabana,1.0,3.0,800.0
Entire home/apt,7.0,Copacabana,2.0,2.0,245.0
Private room,2.0,Centro,1.0,2.0,64.0
Entire home/apt,3.0,Santa Teresa,1.0,1.0,86.0
Entire home/apt,4.0,Copacabana,1.0,1.0,350.0
Entire home/apt,5.0,Copacabana,2.0,5.0,643.0
Private room,3.0,Santa Teresa,1.0,2.0,747.0
Entire home/apt,8.0,Ipanema,3.0,5.0,1905.0
Entire home/apt,6.0,Jacarepaguá,2.0,3.0,914.0
Entire home/apt,4.0,Ipanema,2.0,3.0,1000.0
Private room,3.0,Barra da Tijuca,1.0,2.0,210.0
Entire home/apt,6.0,Barra da Tijuca,3.0,7.0,697.0
Private room,2.0,Copacabana,1.0,1.0,1092.0
Entire home/apt,4.0,Copacabana,2.0,4.0,908.0
Private room,4.0,Copacabana,1.0,2.0,1285.0
Entire home/apt,6.0,Copacabana,4.0,6.0,1610.0
Entire home/apt,4.0,Santa Teresa,2.0,4.0,346.0
Entire home/apt,4.0,Recreio dos Bandeirantes,2.0,3.0,750.0
Entire home/apt,4.0,Copacabana,1.0,1.0,950.0
Private room,2.0,Jacarepaguá,1.0,2.0,2500.0
Shared room,2.0,Santa Teresa,1.0,1.0,60.0
Entire home/apt,2.0,Copacabana,1.0,1.0,350.0
Entire home/apt,6.0,Ipanema,2.0,3.0,1800.0
Private room,2.0,Tijuca,1.0,2.0,361.0
Private room,2.0,Leme,1.0,3.0,73.0
Entire home/apt,10.0,Copacabana,4.0,7.0,1843.0
Private room,2.0,Santa Teresa,1.0,1.0,220.0
Entire home/apt,4.0,Jacarepaguá,2.0,2.0,973.0
Entire home/apt,4.0,Ipanema,2.0,2.0,2000.0
Private room,4.0,Guaratiba,1.0,1.0,57.0
